Data de Referência,Ano,Nível Territorial,Cód. Munic,Município,Mesorregião,VPs,Mesos,Tipo PIB,Indicador,Valor
2007-01-01,2007,Município,421825,Timbó Grande,Norte Catarinense,Centro-Norte,,Observado,PIB,238842436.0
2007-01-01,2007,Município,421830,Três Barras,Norte Catarinense,Centro-Norte,,Observado,PIB,1060331876.0
2007-01-01,2007,Município,420010,Abelardo Luz,Oeste Catarinense,Oeste,,Observado,PIB,1213767972.0
2007-01-01,2007,Município,420075,Alto Bela Vista,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,88719732.0
2007-01-01,2007,Município,420080,Anchieta,Oeste Catarinense,Extremo Oeste,,Observado,PIB,288892848.0
2007-01-01,2007,Município,420127,Arabutã,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,178776948.0
2007-01-01,2007,Município,420160,Arroio Trinta,Oeste Catarinense,Centro-Norte,,Observado,PIB,135884747.0
2007-01-01,2007,Município,420165,Arvoredo,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,92453986.0
2007-01-01,2007,Município,420208,Bandeirante,Oeste Catarinense,Extremo Oeste,,Observado,PIB,72987361.0
2007-01-01,2007,Município,420209,Barra Bonita,Oeste Catarinense,Extremo Oeste,,Observado,PIB,66649473.0
2007-01-01,2007,Município,420215,Belmonte,Oeste Catarinense,Extremo Oeste,,Observado,PIB,78594091.0
2007-01-01,2007,Município,420253,Bom Jesus,Oeste Catarinense,Oeste,,Observado,PIB,110529628.0
2007-01-01,2007,Município,420257,Bom Jesus do Oeste,Oeste Catarinense,Extremo Oeste,,Observado,PIB,130516980.0
2007-01-01,2007,Município,420310,Caibi,Oeste Catarinense,Extremo Oeste,,Observado,PIB,289805904.0
2007-01-01,2007,Município,420315,Calmon,Oeste Catarinense,Centro-Norte,,Observado,PIB,191663155.0
2007-01-01,2007,Município,420350,Campo Erê,Oeste Catarinense,Extremo Oeste,,Observado,PIB,514192819.0
2007-01-01,2007,Município,420390,Capinzal,Oeste Catarinense,Centro-Oeste,,Observado,PIB,1228252025.0
2007-01-01,2007,Município,420400,Catanduvas,Oeste Catarinense,Centro-Oeste,,Observado,PIB,441640586.0
2007-01-01,2007,Município,420410,Caxambu do Sul,Oeste Catarinense,Oeste,,Observado,PIB,289196011.0
2007-01-01,2007,Município,420300,Caçador,Oeste Catarinense,Centro-Norte,,Observado,PIB,4006422618.0
2007-01-01,2007,Município,420420,Chapecó,Oeste Catarinense,Oeste,,Observado,PIB,10326238562.0
2007-01-01,2007,Município,420430,Concórdia,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,3820398293.0
2007-01-01,2007,Município,420435,Cordilheira Alta,Oeste Catarinense,Oeste,,Observado,PIB,429553303.0
2007-01-01,2007,Município,420440,Coronel Freitas,Oeste Catarinense,Oeste,,Observado,PIB,496006612.0
2007-01-01,2007,Município,420445,Coronel Martins,Oeste Catarinense,Oeste,,Observado,PIB,79653378.0
2007-01-01,2007,Município,420470,Cunha Porã,Oeste Catarinense,Extremo Oeste,,Observado,PIB,965745049.0
2007-01-01,2007,Município,420475,Cunhataí,Oeste Catarinense,Oeste,,Observado,PIB,59170266.0
2007-01-01,2007,Município,420490,Descanso,Oeste Catarinense,Extremo Oeste,,Observado,PIB,345195550.0
2007-01-01,2007,Município,420500,Dionísio Cerqueira,Oeste Catarinense,Extremo Oeste,,Observado,PIB,382570186.0
2007-01-01,2007,Município,420517,Entre Rios,Oeste Catarinense,Oeste,,Observado,PIB,69270940.0
2007-01-01,2007,Município,420520,Erval Velho,Oeste Catarinense,Centro-Oeste,,Observado,PIB,182033274.0
2007-01-01,2007,Município,420530,Faxinal dos Guedes,Oeste Catarinense,Oeste,,Observado,PIB,856132043.0
2007-01-01,2007,Município,420535,Flor do Sertão,Oeste Catarinense,Extremo Oeste,,Observado,PIB,49693750.0
2007-01-01,2007,Município,420543,Formosa do Sul,Oeste Catarinense,Oeste,,Observado,PIB,82995303.0
2007-01-01,2007,Município,420550,Fraiburgo,Oeste Catarinense,Centro-Norte,,Observado,PIB,1824623392.0
2007-01-01,2007,Município,420560,Galvão,Oeste Catarinense,Oeste,,Observado,PIB,270653141.0
2007-01-01,2007,Município,420640,Guaraciaba,Oeste Catarinense,Extremo Oeste,,Observado,PIB,419620260.0
2007-01-01,2007,Município,420660,Guarujá do Sul,Oeste Catarinense,Extremo Oeste,,Observado,PIB,193332334.0
2007-01-01,2007,Município,420665,Guatambú,Oeste Catarinense,Oeste,,Observado,PIB,375675905.0
2007-01-01,2007,Município,420670,Herval d'Oeste,Oeste Catarinense,Centro-Oeste,,Observado,PIB,797846300.0
2007-01-01,2007,Município,420675,Ibiam,Oeste Catarinense,Centro-Oeste,,Observado,PIB,118008836.0
2007-01-01,2007,Município,420680,Ibicaré,Oeste Catarinense,Centro-Oeste,,Observado,PIB,133858906.0
2007-01-01,2007,Município,420757,Iomerê,Oeste Catarinense,Centro-Norte,,Observado,PIB,166625466.0
2007-01-01,2007,Município,420760,Ipira,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,135117923.0
2007-01-01,2007,Município,420765,Iporã do Oeste,Oeste Catarinense,Extremo Oeste,,Observado,PIB,311922529.0
2007-01-01,2007,Município,420768,Ipuaçu,Oeste Catarinense,Oeste,,Observado,PIB,226020429.0
2007-01-01,2007,Município,420770,Ipumirim,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,382884049.0
2007-01-01,2007,Município,420775,Iraceminha,Oeste Catarinense,Extremo Oeste,,Observado,PIB,131572701.0
2007-01-01,2007,Município,420780,Irani,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,310474481.0
2007-01-01,2007,Município,420785,Irati,Oeste Catarinense,Oeste,,Observado,PIB,132157627.0
2007-01-01,2007,Município,420840,Itapiranga,Oeste Catarinense,Extremo Oeste,,Observado,PIB,1039452868.0
2007-01-01,2007,Município,420800,Itá,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,357835660.0
2007-01-01,2007,Município,420860,Jaborá,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,192879373.0
2007-01-01,2007,Município,420895,Jardinópolis,Oeste Catarinense,Oeste,,Observado,PIB,62672689.0
2007-01-01,2007,Município,420900,Joaçaba,Oeste Catarinense,Centro-Oeste,,Observado,PIB,2466169597.0
2007-01-01,2007,Município,420917,Jupiá,Oeste Catarinense,Oeste,,Observado,PIB,74831305.0
2007-01-01,2007,Município,420920,Lacerdópolis,Oeste Catarinense,Centro-Oeste,,Observado,PIB,172574592.0
2007-01-01,2007,Município,420945,Lajeado Grande,Oeste Catarinense,Oeste,,Observado,PIB,60921477.0
2007-01-01,2007,Município,420970,Lebon Régis,Oeste Catarinense,Centro-Norte,,Observado,PIB,344574958.0
2007-01-01,2007,Município,420985,Lindóia do Sul,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,203390209.0
2007-01-01,2007,Município,421003,Luzerna,Oeste Catarinense,Centro-Oeste,,Observado,PIB,246671172.0
2007-01-01,2007,Município,421005,Macieira,Oeste Catarinense,Centro-Norte,,Observado,PIB,67616028.0
2007-01-01,2007,Município,421050,Maravilha,Oeste Catarinense,Extremo Oeste,,Observado,PIB,1418941492.0
2007-01-01,2007,Município,421055,Marema,Oeste Catarinense,Oeste,,Observado,PIB,146948410.0
2007-01-01,2007,Município,421070,Matos Costa,Oeste Catarinense,Centro-Norte,,Observado,PIB,66342743.0
2007-01-01,2007,Município,421090,Modelo,Oeste Catarinense,Oeste,,Observado,PIB,253565454.0
2007-01-01,2007,Município,421100,Mondaí,Oeste Catarinense,Extremo Oeste,,Observado,PIB,808364269.0
2007-01-01,2007,Município,421140,Nova Erechim,Oeste Catarinense,Oeste,,Observado,PIB,249460271.0
2007-01-01,2007,Município,421145,Nova Itaberaba,Oeste Catarinense,Oeste,,Observado,PIB,266658524.0
2007-01-01,2007,Município,421165,Novo Horizonte,Oeste Catarinense,Oeste,,Observado,PIB,118226400.0
2007-01-01,2007,Município,421180,Ouro,Oeste Catarinense,Centro-Oeste,,Observado,PIB,258209196.0
2007-01-01,2007,Município,421185,Ouro Verde,Oeste Catarinense,Oeste,,Observado,PIB,139679633.0
2007-01-01,2007,Município,421187,Paial,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,76225854.0
2007-01-01,2007,Município,421200,Palma Sola,Oeste Catarinense,Extremo Oeste,,Observado,PIB,313991170.0
2007-01-01,2007,Município,421210,Palmitos,Oeste Catarinense,Oeste,,Observado,PIB,941966378.0
2007-01-01,2007,Município,421223,Paraíso,Oeste Catarinense,Extremo Oeste,,Observado,PIB,196988122.0
2007-01-01,2007,Município,421227,Passos Maia,Oeste Catarinense,Oeste,,Observado,PIB,218177426.0
2007-01-01,2007,Município,421260,Peritiba,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,125801906.0
2007-01-01,2007,Município,421290,Pinhalzinho,Oeste Catarinense,Oeste,,Observado,PIB,1173565004.0
2007-01-01,2007,Município,421300,Pinheiro Preto,Oeste Catarinense,Centro-Norte,,Observado,PIB,176358778.0
2007-01-01,2007,Município,421310,Piratuba,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,490456947.0
2007-01-01,2007,Município,421315,Planalto Alegre,Oeste Catarinense,Oeste,,Observado,PIB,144872636.0
2007-01-01,2007,Município,421340,Ponte Serrada,Oeste Catarinense,Oeste,,Observado,PIB,340640973.0
2007-01-01,2007,Município,421390,Presidente Castello Branco,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,79681911.0
2007-01-01,2007,Município,421415,Princesa,Oeste Catarinense,Extremo Oeste,,Observado,PIB,69734601.0
2007-01-01,2007,Município,421420,Quilombo,Oeste Catarinense,Oeste,,Observado,PIB,961019275.0
2007-01-01,2007,Município,421440,Rio das Antas,Oeste Catarinense,Centro-Norte,,Observado,PIB,236944993.0
2007-01-01,2007,Município,421507,Riqueza,Oeste Catarinense,Extremo Oeste,,Observado,PIB,140585555.0
2007-01-01,2007,Município,421520,Romelândia,Oeste Catarinense,Extremo Oeste,,Observado,PIB,206314840.0
2007-01-01,2007,Município,421535,Saltinho,Oeste Catarinense,Oeste,,Observado,PIB,93598872.0
2007-01-01,2007,Município,421540,Salto Veloso,Oeste Catarinense,Centro-Norte,,Observado,PIB,305452676.0
2007-01-01,2007,Município,421555,Santa Helena,Oeste Catarinense,Extremo Oeste,,Observado,PIB,93160177.0
2007-01-01,2007,Município,421568,Santa Terezinha do Progresso,Oeste Catarinense,Extremo Oeste,,Observado,PIB,74410443.0
2007-01-01,2007,Município,421569,Santiago do Sul,Oeste Catarinense,Oeste,,Observado,PIB,65429688.0
2007-01-01,2007,Município,421730,Saudades,Oeste Catarinense,Oeste,,Observado,PIB,453488906.0
2007-01-01,2007,Município,421750,Seara,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,1169648852.0
2007-01-01,2007,Município,421755,Serra Alta,Oeste Catarinense,Oeste,,Observado,PIB,186020758.0
2007-01-01,2007,Município,421775,Sul Brasil,Oeste Catarinense,Oeste,,Observado,PIB,245151791.0
2007-01-01,2007,Município,421575,São Bernardino,Oeste Catarinense,Oeste,,Observado,PIB,116938849.0
2007-01-01,2007,Município,421600,São Carlos,Oeste Catarinense,Oeste,,Observado,PIB,474692476.0
2007-01-01,2007,Município,421610,São Domingos,Oeste Catarinense,Oeste,,Observado,PIB,532903321.0
2007-01-01,2007,Município,421670,São José do Cedro,Oeste Catarinense,Extremo Oeste,,Observado,PIB,662421647.0
2007-01-01,2007,Município,421625,São João do Oeste,Oeste Catarinense,Extremo Oeste,,Observado,PIB,255612695.0
2007-01-01,2007,Município,421715,São Miguel da Boa Vista,Oeste Catarinense,Extremo Oeste,,Observado,PIB,49494019.0
2007-01-01,2007,Município,421720,São Miguel do Oeste,Oeste Catarinense,Extremo Oeste,,Observado,PIB,2042882850.0
2007-01-01,2007,Município,421790,Tangará,Oeste Catarinense,Centro-Oeste,,Observado,PIB,603668676.0
2007-01-01,2007,Município,421795,Tigrinhos,Oeste Catarinense,Extremo Oeste,,Observado,PIB,49611718.0
2007-01-01,2007,Município,421850,Treze Tílias,Oeste Catarinense,Centro-Oeste,,Observado,PIB,428640248.0
2007-01-01,2007,Município,421875,Tunápolis,Oeste Catarinense,Extremo Oeste,,Observado,PIB,179950367.0
2007-01-01,2007,Município,421885,União do Oeste,Oeste Catarinense,Oeste,,Observado,PIB,214971032.0
2007-01-01,2007,Município,421917,Vargem Bonita,Oeste Catarinense,Centro-Oeste,,Observado,PIB,606686038.0
2007-01-01,2007,Município,421910,Vargeão,Oeste Catarinense,Oeste,,Observado,PIB,429753034.0
2007-01-01,2007,Município,421930,Videira,Oeste Catarinense,Centro-Norte,,Observado,PIB,3672447662.0
2007-01-01,2007,Município,421935,Vitor Meireles,Oeste Catarinense,Alto Vale do Itajaí,,Observado,PIB,166789530.0
2007-01-01,2007,Município,421950,Xanxerê,Oeste Catarinense,Oeste,,Observado,PIB,2684885583.0
2007-01-01,2007,Município,421960,Xavantina,Oeste Catarinense,Alto Uruguai Catarinense,,Observado,PIB,246392976.0
2007-01-01,2007,Município,421970,Xaxim,Oeste Catarinense,Oeste,,Observado,PIB,1306196991.0
2007-01-01,2007,Município,420040,Água Doce,Oeste Catarinense,Centro-Oeste,,Observado,PIB,465622555.0
2007-01-01,2007,Município,420055,Águas Frias,Oeste Catarinense,Oeste,,Observado,PIB,124778285.0
2007-01-01,2007,Município,420050,Águas de Chapecó,Oeste Catarinense,Oeste,,Observado,PIB,648486853.0
2007-01-01,2007,Município,420005,Abdon Batista,Serrana,Centro-Oeste,,Observado,PIB,90424578.0
2007-01-01,2007,Município,420100,Anita Garibaldi,Serrana,Serra Catarinense,,Observado,PIB,198496804.0
2007-01-01,2007,Município,420243,Bocaina do Sul,Serrana,Serra Catarinense,,Observado,PIB,122638312.0
2007-01-01,2007,Município,420250,Bom Jardim da Serra,Serrana,Serra Catarinense,,Observado,PIB,140375125.0
2007-01-01,2007,Município,420260,Bom Retiro,Serrana,Serra Catarinense,,Observado,PIB,394500538.0
2007-01-01,2007,Município,420287,Brunópolis,Serrana,Centro-Oeste,,Observado,PIB,103531915.0
2007-01-01,2007,Município,420340,Campo Belo do Sul,Serrana,Serra Catarinense,,Observado,PIB,288422054.0
2007-01-01,2007,Município,420360,Campos Novos,Serrana,Centro-Oeste,,Observado,PIB,3138588487.0
2007-01-01,2007,Município,420325,Capão Alto,Serrana,Serra Catarinense,,Observado,PIB,112830100.0
2007-01-01,2007,Município,420415,Celso Ramos,Serrana,Serra Catarinense,,Observado,PIB,91405399.0
2007-01-01,2007,Município,420417,Cerro Negro,Serrana,Serra Catarinense,,Observado,PIB,78383661.0
2007-01-01,2007,Município,420455,Correia Pinto,Serrana,Serra Catarinense,,Observado,PIB,989548687.0
2007-01-01,2007,Município,420480,Curitibanos,Serrana,Centro-Norte,,Observado,PIB,1466295538.0
2007-01-01,2007,Município,420555,Frei Rogério,Serrana,Centro-Norte,,Observado,PIB,83059503.0
2007-01-01,2007,Município,420930,Lages,Serrana,Serra Catarinense,,Observado,PIB,6834404659.0
2007-01-01,2007,Município,421105,Monte Carlo,Serrana,Centro-Oeste,,Observado,PIB,265246142.0
2007-01-01,2007,Município,421175,Otacílio Costa,Serrana,Serra Catarinense,,Observado,PIB,999806293.0
2007-01-01,2007,Município,421189,Painel,Serrana,Serra Catarinense,,Observado,PIB,74189313.0
2007-01-01,2007,Município,421205,Palmeira,Serrana,Serra Catarinense,,Observado,PIB,150333135.0
2007-01-01,2007,Município,421330,Ponte Alta,Serrana,Serra Catarinense,,Observado,PIB,207819954.0
2007-01-01,2007,Município,421335,Ponte Alta do Norte,Serrana,Centro-Norte,,Observado,PIB,173476947.0
2007-01-01,2007,Município,421505,Rio Rufino,Serrana,Serra Catarinense,,Observado,PIB,63100684.0
2007-01-01,2007,Município,421550,Santa Cecília,Serrana,Centro-Norte,,Observado,PIB,580699627.0
2007-01-01,2007,Município,421605,São Cristóvão do Sul,Serrana,Centro-Norte,,Observado,PIB,190607435.0
2007-01-01,2007,Município,421650,São Joaquim,Serrana,Serra Catarinense,,Observado,PIB,967596126.0
2007-01-01,2007,Município,421680,São José do Cerrito,Serrana,Serra Catarinense,,Observado,PIB,214799835.0
2007-01-01,2007,Município,421690,São Lourenço do Oeste,Serrana,Oeste,,Observado,PIB,1109380067.0
2007-01-01,2007,Município,421890,Urubici,Serrana,Serra Catarinense,,Observado,PIB,283599981.0
2007-01-01,2007,Município,421895,Urupema,Serrana,Serra Catarinense,,Observado,PIB,85566838.0
2007-01-01,2007,Município,421915,Vargem,Serrana,Centro-Oeste,,Observado,PIB,108271956.0
2007-01-01,2007,Município,421985,Zortéa,Serrana,Centro-Oeste,,Observado,PIB,99829761.0
2007-01-01,2007,Município,420140,Araranguá,Sul Catarinense,Sul,,Observado,PIB,2425438769.0
2007-01-01,2007,Município,420150,Armazém,Sul Catarinense,Litoral Sul,,Observado,PIB,232247751.0
2007-01-01,2007,Município,420195,Balneário Arroio do Silva,Sul Catarinense,Sul,,Observado,PIB,173402048.0
2007-01-01,2007,Município,420207,Balneário Gaivota,Sul Catarinense,Sul,,Observado,PIB,155408438.0
2007-01-01,2007,Município,422000,Balneário Rincão,Sul Catarinense,Sul,,Observado,PIB,0.0
2007-01-01,2007,Município,420280,Braço do Norte,Sul Catarinense,Litoral Sul,,Observado,PIB,1138005778.0
2007-01-01,2007,Município,420395,Capivari de Baixo,Sul Catarinense,Litoral Sul,,Observado,PIB,1775025940.0
2007-01-01,2007,Município,420425,Cocal do Sul,Sul Catarinense,Sul,,Observado,PIB,763275029.0
2007-01-01,2007,Município,420460,Criciúma,Sul Catarinense,Sul,,Observado,PIB,9167428675.0
2007-01-01,2007,Município,420519,Ermo,Sul Catarinense,Sul,,Observado,PIB,109313410.0
2007-01-01,2007,Município,420545,Forquilhinha,Sul Catarinense,Sul,,Observado,PIB,1057371579.0
2007-01-01,2007,Município,420570,Garopaba,Sul Catarinense,Sudeste,,Observado,PIB,502258901.0
2007-01-01,2007,Município,420620,Gravatal,Sul Catarinense,Litoral Sul,,Observado,PIB,239905290.0
2007-01-01,2007,Município,420610,Grão-Pará,Sul Catarinense,Litoral Sul,,Observado,PIB,263066936.0
2007-01-01,2007,Município,420720,Imaruí,Sul Catarinense,Litoral Sul,,Observado,PIB,264283154.0
2007-01-01,2007,Município,420730,Imbituba,Sul Catarinense,Litoral Sul,,Observado,PIB,1611892198.0
2007-01-01,2007,Município,420700,Içara,Sul Catarinense,Sul,,Observado,PIB,2357615878.0
2007-01-01,2007,Município,420870,Jacinto Machado,Sul Catarinense,Sul,,Observado,PIB,334559882.0
2007-01-01,2007,Município,420880,Jaguaruna,Sul Catarinense,Litoral Sul,,Observado,PIB,452122890.0
2007-01-01,2007,Município,420940,Laguna,Sul Catarinense,Litoral Sul,,Observado,PIB,1166670723.0
2007-01-01,2007,Município,420960,Lauro Müller,Sul Catarinense,Sul,,Observado,PIB,554620484.0
2007-01-01,2007,Município,421040,Maracajá,Sul Catarinense,Sul,,Observado,PIB,348986869.0
2007-01-01,2007,Município,421080,Meleiro,Sul Catarinense,Sul,,Observado,PIB,307111156.0
2007-01-01,2007,Município,421125,Morro Grande,Sul Catarinense,Sul,,Observado,PIB,108757017.0
2007-01-01,2007,Município,421120,Morro da Fumaça,Sul Catarinense,Sul,,Observado,PIB,912887705.0
2007-01-01,2007,Município,421160,Nova Veneza,Sul Catarinense,Sul,,Observado,PIB,1176988961.0
2007-01-01,2007,Município,421170,Orleans,Sul Catarinense,Sul,,Observado,PIB,1420378841.0
2007-01-01,2007,Município,421225,Passo de Torres,Sul Catarinense,Sul,,Observado,PIB,184758174.0
2007-01-01,2007,Município,421240,Pedras Grandes,Sul Catarinense,Litoral Sul,,Observado,PIB,193546332.0
2007-01-01,2007,Município,421265,Pescaria Brava,Sul Catarinense,Litoral Sul,,Observado,PIB,0.0
2007-01-01,2007,Município,421380,Praia Grande,Sul Catarinense,Sul,,Observado,PIB,187854002.0
2007-01-01,2007,Município,421490,Rio Fortuna,Sul Catarinense,Litoral Sul,,Observado,PIB,161339731.0
2007-01-01,2007,Município,421545,Sangão,Sul Catarinense,Litoral Sul,,Observado,PIB,360250263.0
2007-01-01,2007,Município,421560,Santa Rosa de Lima,Sul Catarinense,Litoral Sul,,Observado,PIB,64620065.0
2007-01-01,2007,Município,421565,Santa Rosa do Sul,Sul Catarinense,Sul,,Observado,PIB,210644719.0
2007-01-01,2007,Município,421760,Siderópolis,Sul Catarinense,Sul,,Observado,PIB,641139611.0
2007-01-01,2007,Município,421770,Sombrio,Sul Catarinense,Sul,,Observado,PIB,964439666.0
2007-01-01,2007,Município,421640,São João do Sul,Sul Catarinense,Sul,,Observado,PIB,166600499.0
2007-01-01,2007,Município,421700,São Ludgero,Sul Catarinense,Litoral Sul,,Observado,PIB,887782250.0
2007-01-01,2007,Município,421710,São Martinho,Sul Catarinense,Litoral Sul,,Observado,PIB,143207023.0
2007-01-01,2007,Município,421810,Timbé do Sul,Sul Catarinense,Sul,,Observado,PIB,171661537.0
2007-01-01,2007,Município,421835,Treviso,Sul Catarinense,Sul,,Observado,PIB,249107175.0
2007-01-01,2007,Município,421840,Treze de Maio,Sul Catarinense,Litoral Sul,,Observado,PIB,186059991.0
